,Time,Open,High,Low,Close,Volume,Buy,Sell,oi
0,2020-05-20 09:06:00,16506.15,16506.15,16506.15,16506.15,0,1486,2107,0
1,2020-05-20 09:07:00,16506.15,16580.0,16506.15,16580.0,17,1502,2318,0
2,2020-05-20 09:15:00,16555.0,16555.0,16555.0,16555.0,17,746,1151,0
3,2020-05-20 09:17:00,16474.75,16474.75,16474.75,16474.75,232,1258,1962,0
4,2020-05-20 09:19:00,16398.95,16398.95,16398.95,16398.95,387,1927,2538,0
5,2020-05-20 09:20:00,16355.05,16355.05,16355.05,16355.05,334,2001,2557,0
6,2020-05-20 09:21:00,16396.0,16396.0,16396.0,16396.0,399,1968,2419,0
7,2020-05-20 09:22:00,16385.65,16385.65,16385.65,16385.65,516,2002,2590,0
8,2020-05-20 09:25:00,16342.5,16342.5,16342.5,16342.5,758,3733,3575,0
9,2020-05-20 09:26:00,16355.05,16355.05,16350.0,16350.0,457,7489,7121,0
10,2020-05-20 09:27:00,16350.4,16350.4,16350.4,16350.4,525,3790,3565,0
11,2020-05-20 09:28:00,16360.0,16360.0,16360.0,16360.0,881,4453,4231,0
12,2020-05-20 09:29:00,16300.0,16300.0,16300.0,16300.0,1101,5381,5093,0
13,2020-05-20 09:30:00,16309.85,16309.85,16261.8,16261.8,661,10735,10129,0
14,2020-05-20 09:31:00,16249.95,16249.95,16249.95,16249.95,749,5355,5072,0
15,2020-05-20 09:32:00,16267.35,16267.35,16267.35,16267.35,1263,5437,5000,0
16,2020-05-20 09:33:00,16275.0,16275.0,16275.0,16275.0,1325,6241,5696,0
17,2020-05-20 09:34:00,16230.0,16257.85,16230.0,16235.0,931,18756,17390,0
18,2020-05-20 09:36:00,16241.35,16241.35,16231.0,16231.0,1508,12589,11618,0
19,2020-05-20 09:38:00,16250.0,16250.0,16250.0,16250.0,1564,6324,5894,0
20,2020-05-20 09:40:00,16250.0,16250.0,16250.0,16250.0,1052,6443,5913,0
21,2020-05-20 09:41:00,16258.85,16258.85,16258.85,16258.85,1122,6501,5777,0
22,2020-05-20 09:42:00,16298.0,16298.0,16298.0,16298.0,1637,6490,5764,0
23,2020-05-20 09:43:00,16255.05,16287.75,16255.05,16287.75,1129,12979,11589,0
24,2020-05-20 09:45:00,16275.9,16275.9,16275.9,16275.9,1207,6525,5780,0
25,2020-05-20 09:47:00,16287.85,16287.85,16287.85,16287.85,1812,6567,5794,0
26,2020-05-20 09:48:00,16300.0,16300.0,16300.0,16300.0,1971,6590,5770,0
27,2020-05-20 09:49:00,16340.95,16340.95,16340.95,16340.95,1445,6596,5751,0
28,2020-05-20 09:50:00,16326.2,16326.2,16326.2,16326.2,1301,6615,5778,0
29,2020-05-20 09:52:00,16325.0,16325.0,16300.0,16300.0,2286,13257,11526,0
30,2020-05-20 09:58:00,16405.65,16405.65,16405.65,16405.65,2673,8015,6188,0
31,2020-05-20 09:59:00,16429.85,16429.85,16429.85,16429.85,1689,8019,6184,0
32,2020-05-20 10:00:00,16434.1,16434.1,16434.1,16434.1,1389,8014,6211,0
