,Time,Open,High,Low,Close,Volume,Buy,Sell,oi
0,2020-05-20 09:06:00,3325.35,3325.35,3325.35,3325.35,0,1270,2858,0
1,2020-05-20 09:08:00,3335.0,3335.0,3335.0,3335.0,0,1396,2786,0
2,2020-05-20 09:11:00,3335.0,3335.0,3335.0,3335.0,87,1396,2786,0
3,2020-05-20 09:14:00,3335.0,3335.0,3335.0,3335.0,87,1396,2786,0
4,2020-05-20 09:15:00,3345.0,3345.0,3339.95,3339.95,587,17005,17287,0
5,2020-05-20 09:17:00,3351.65,3351.65,3351.65,3351.65,3621,19249,19882,0
6,2020-05-20 09:18:00,3348.2,3348.2,3344.4,3344.4,338,95543,101761,0
7,2020-05-20 09:19:00,3344.0,3344.0,3344.0,3344.0,470,19640,21667,0
8,2020-05-20 09:21:00,3343.9,3343.9,3343.9,3343.9,5787,22036,21740,0
9,2020-05-20 09:22:00,3361.5,3361.5,3361.5,3361.5,6004,23710,21536,0
10,2020-05-20 09:23:00,3349.0,3351.45,3346.5,3351.45,1861,68483,67291,0
11,2020-05-20 09:24:00,3351.6,3351.6,3351.6,3351.6,2037,23075,22468,0
12,2020-05-20 09:25:00,3347.95,3347.95,3347.95,3347.95,7044,23806,23008,0
13,2020-05-20 09:26:00,3344.4,3344.4,3342.3,3342.3,2315,48063,49650,0
14,2020-05-20 09:27:00,3343.2,3343.2,3343.2,3343.2,2795,27669,27877,0
15,2020-05-20 09:29:00,3337.95,3342.6,3337.95,3342.6,8468,59674,60136,0
16,2020-05-20 09:30:00,3341.75,3341.75,3341.5,3341.5,3070,61279,60192,0
17,2020-05-20 09:31:00,3359.95,3369.05,3359.95,3369.05,11667,99154,85544,0
18,2020-05-20 09:32:00,3377.0,3377.0,3377.0,3377.0,4073,72103,60129,0
19,2020-05-20 09:33:00,3370.0,3377.7,3370.0,3377.7,14290,72714,61389,0
20,2020-05-20 09:34:00,3377.7,3377.7,3377.7,3377.7,14290,36832,30347,0
21,2020-05-20 09:35:00,3380.6,3380.6,3378.2,3378.2,4402,75164,62503,0
22,2020-05-20 09:36:00,3376.5,3376.5,3376.5,3376.5,5046,37475,32243,0
23,2020-05-20 09:37:00,3379.2,3385.2,3379.2,3385.2,15300,77062,63900,0
24,2020-05-20 09:38:00,3385.2,3385.2,3385.2,3385.2,15301,39048,31756,0
25,2020-05-20 09:39:00,3385.5,3385.5,3385.5,3385.5,5417,41313,33531,0
26,2020-05-20 09:40:00,3394.8,3394.8,3394.8,3394.8,7058,43304,33077,0
27,2020-05-20 09:41:00,3399.35,3399.95,3399.0,3399.95,17729,132019,101172,0
28,2020-05-20 09:42:00,3398.0,3398.0,3392.0,3392.0,8084,89155,68177,0
29,2020-05-20 09:43:00,3385.35,3385.35,3385.35,3385.35,9043,43300,35672,0
30,2020-05-20 09:44:00,3387.3,3387.3,3387.25,3387.25,18369,87822,72572,0
31,2020-05-20 09:45:00,3389.95,3389.95,3389.95,3389.95,18556,43739,36391,0
32,2020-05-20 09:46:00,3388.7,3388.7,3372.95,3372.95,12109,84687,76050,0
33,2020-05-20 09:48:00,3367.3,3367.3,3367.3,3367.3,12909,40255,40043,0
34,2020-05-20 09:49:00,3381.7,3384.55,3381.7,3384.55,21354,87480,73789,0
35,2020-05-20 09:50:00,3385.7,3395.05,3385.7,3395.05,13758,89759,70963,0
36,2020-05-20 09:51:00,3395.0,3395.0,3395.0,3395.0,14480,45497,35221,0
37,2020-05-20 09:52:00,3399.0,3400.0,3399.0,3400.0,25868,141221,105793,0
38,2020-05-20 09:53:00,3404.05,3404.05,3404.05,3404.05,26519,47705,34498,0
39,2020-05-20 09:54:00,3404.05,3404.05,3400.45,3400.45,14716,94836,70077,0
40,2020-05-20 09:55:00,3402.5,3402.5,3402.5,3402.5,15891,50683,36428,0
