,Time,Open,High,Low,Close,Volume,Buy,Sell,oi
0,2020-05-20 09:06:00,631.65,631.65,631.65,631.65,0,4517,1214,0
1,2020-05-20 09:25:00,634.4,634.4,634.4,634.4,0,12960,8101,0
2,2020-05-20 09:26:00,635.9,635.9,635.9,635.9,87,13115,8190,0
3,2020-05-20 09:38:00,642.0,642.0,642.0,642.0,787,16806,10486,0
4,2020-05-20 09:42:00,645.9,645.9,645.9,645.9,1476,17393,10297,0
5,2020-05-20 09:47:00,648.4,648.4,648.4,648.4,1439,18146,10315,0
6,2020-05-20 09:51:00,646.95,646.95,646.95,646.95,850,18133,10623,0
7,2020-05-20 10:05:00,641.0,641.0,641.0,641.0,1119,20162,13867,0
8,2020-05-20 10:25:00,642.9,642.9,642.9,642.9,1881,25071,16277,0
9,2020-05-20 11:06:00,640.0,640.0,640.0,640.0,1709,28049,19689,0
10,2020-05-20 11:58:00,637.05,637.05,637.05,637.05,1209,29572,20900,0
11,2020-05-20 12:15:00,632.25,632.25,626.4,626.4,3849,52768,39318,0
12,2020-05-20 12:20:00,624.25,624.25,624.25,624.25,4095,26161,23165,0
13,2020-05-20 12:23:00,626.85,626.85,626.85,626.85,1477,26189,23288,0
14,2020-05-20 12:25:00,624.0,624.0,624.0,624.0,1775,26218,23338,0
15,2020-05-20 12:26:00,624.0,624.0,624.0,624.0,4393,26220,23345,0
16,2020-05-20 12:31:00,625.8,625.8,625.8,625.8,4128,26277,23347,0
17,2020-05-20 12:42:00,626.0,626.0,626.0,626.0,2239,49069,44337,0
18,2020-05-20 12:49:00,625.75,625.75,625.75,625.75,2330,22788,19048,0
19,2020-05-20 12:50:00,625.75,625.75,625.75,625.75,4240,22775,19063,0
20,2020-05-20 12:56:00,627.6,627.6,627.6,627.6,4719,23732,20037,0
21,2020-05-20 12:58:00,627.5,627.5,627.5,627.5,2824,23792,20049,0
22,2020-05-20 13:08:00,628.35,628.35,628.35,628.35,2446,23787,20005,0
23,2020-05-20 13:28:00,628.35,628.35,628.35,628.35,4375,24631,22329,0
24,2020-05-20 13:50:00,627.7,627.7,627.7,627.7,4872,25474,23020,0
25,2020-05-20 14:04:00,627.65,627.65,627.65,627.65,2949,25474,23258,0
26,2020-05-20 14:23:00,626.65,626.65,626.65,626.65,2560,25510,23327,0
27,2020-05-20 14:29:00,626.65,626.65,626.65,626.65,4993,25528,23333,0
28,2020-05-20 14:31:00,626.5,626.5,626.5,626.5,5392,25530,23332,0
29,2020-05-20 15:04:00,622.05,622.05,622.05,622.05,3476,26193,9628,0
30,2020-05-20 15:07:00,622.45,622.45,622.45,622.45,3115,26220,6822,0
31,2020-05-20 15:08:00,622.6,622.6,622.6,622.6,5038,26225,6822,0
32,2020-05-20 15:13:00,621.5,621.5,621.5,621.5,5738,25793,8622,0
33,2020-05-20 15:15:00,622.05,622.05,622.05,622.05,3933,25820,10098,0
34,2020-05-20 15:28:00,620.0,620.0,620.0,620.0,4120,7260,4869,0
