,Time,Open,High,Low,Close,Volume,Buy,Sell,oi
0,2020-05-20 09:06:00,310.55,310.55,310.55,310.55,0,9734,19847,0
1,2020-05-20 09:07:00,310.55,310.55,310.55,310.55,0,9738,20477,0
2,2020-05-20 09:08:00,312.9,312.9,312.9,312.9,1165,8593,19712,0
3,2020-05-20 09:11:00,312.9,312.9,312.9,312.9,1165,8593,19712,0
4,2020-05-20 09:14:00,312.9,312.9,312.9,312.9,0,8593,19712,0
5,2020-05-20 09:15:00,312.9,312.9,312.9,312.9,0,8593,19712,0
6,2020-05-20 09:17:00,315.05,315.05,315.05,315.05,23004,36708,43367,0
7,2020-05-20 09:18:00,315.35,315.35,315.35,315.35,26373,35757,46718,0
8,2020-05-20 09:19:00,316.55,316.55,316.55,316.55,8231,49918,62833,0
9,2020-05-20 09:21:00,315.45,315.45,315.45,315.45,14282,48792,66314,0
10,2020-05-20 09:22:00,315.45,315.45,315.0,315.0,27146,95749,140919,0
11,2020-05-20 09:23:00,314.0,314.0,314.0,314.0,28809,46002,76054,0
12,2020-05-20 09:29:00,313.6,313.6,313.6,313.6,27408,48982,82259,0
13,2020-05-20 09:32:00,306.0,306.0,306.0,306.0,45666,40908,92750,0
14,2020-05-20 09:35:00,307.3,307.3,307.3,307.3,63190,56686,99323,0
15,2020-05-20 09:36:00,307.3,307.3,307.3,307.3,47394,58320,100996,0
16,2020-05-20 09:37:00,307.8,307.8,307.8,307.8,30783,58985,101297,0
17,2020-05-20 09:38:00,307.55,307.55,307.55,307.55,47304,59553,101760,0
18,2020-05-20 09:39:00,307.25,307.25,306.5,306.5,50197,117794,209297,0
19,2020-05-20 09:40:00,305.5,305.5,305.5,305.5,52312,57829,112049,0
20,2020-05-20 09:41:00,305.55,305.55,305.55,305.55,49706,58389,111588,0
21,2020-05-20 09:42:00,305.6,305.6,305.2,305.2,51934,116835,225612,0
22,2020-05-20 09:43:00,305.5,305.5,305.1,305.1,52739,117905,228069,0
23,2020-05-20 09:44:00,304.6,304.6,304.6,304.6,54656,56724,115112,0
24,2020-05-20 09:45:00,306.85,306.85,306.05,306.05,59591,119026,215297,0
25,2020-05-20 09:46:00,306.0,306.0,306.0,306.0,60002,63033,109313,0
26,2020-05-20 09:47:00,305.65,305.65,305.65,305.65,55609,64674,109386,0
27,2020-05-20 09:50:00,306.0,306.0,306.0,306.0,56252,65435,111015,0
28,2020-05-20 09:51:00,306.35,306.35,306.35,306.35,62119,67770,110128,0
29,2020-05-20 09:52:00,305.95,305.95,305.95,305.95,64499,65560,111895,0
30,2020-05-20 09:53:00,306.5,306.5,306.0,306.0,58150,200459,337474,0
31,2020-05-20 09:54:00,306.5,306.5,306.5,306.5,58495,67520,113158,0
32,2020-05-20 09:56:00,306.05,306.05,306.05,306.05,65238,69435,112433,0
33,2020-05-20 09:57:00,306.25,306.25,306.25,306.25,65126,69556,111834,0
34,2020-05-20 10:00:00,306.85,306.85,306.85,306.85,60487,70801,112034,0
35,2020-05-20 10:01:00,307.95,307.95,307.95,307.95,62568,82323,112627,0
36,2020-05-20 10:02:00,308.25,308.25,308.25,308.25,72742,85434,109454,0
37,2020-05-20 10:03:00,308.4,308.4,308.4,308.4,71395,86366,109468,0
38,2020-05-20 10:05:00,310.0,310.0,310.0,310.0,66495,89534,105049,0
39,2020-05-20 10:08:00,306.7,306.7,306.7,306.7,73885,84927,110822,0
40,2020-05-20 10:12:00,307.0,307.0,307.0,307.0,80558,84797,111822,0
