,Time,Open,High,Low,Close,Volume,Buy,Sell,oi
0,2020-05-20 09:06:00,1670.15,1670.15,1670.15,1670.15,0,7084,5523,0
1,2020-05-20 09:07:00,1670.15,1670.15,1670.15,1670.15,0,8037,7014,0
2,2020-05-20 09:15:00,1720.25,1720.25,1720.25,1720.25,2489,5816,4559,0
3,2020-05-20 09:16:00,1748.0,1748.0,1748.0,1748.0,23548,15236,8360,0
4,2020-05-20 09:19:00,1753.0,1754.0,1753.0,1754.0,13636,66891,43856,0
5,2020-05-20 09:20:00,1757.1,1757.1,1757.1,1757.1,18905,33480,21538,0
6,2020-05-20 09:21:00,1773.35,1773.35,1773.35,1773.35,42129,34448,18866,0
7,2020-05-20 09:23:00,1781.05,1781.05,1781.05,1781.05,64290,38816,22095,0
8,2020-05-20 09:25:00,1782.0,1782.0,1782.0,1782.0,50431,39057,24158,0
9,2020-05-20 09:28:00,1773.3,1773.3,1773.3,1773.3,49458,41520,26946,0
10,2020-05-20 09:29:00,1770.0,1770.0,1770.0,1770.0,66824,40932,28681,0
11,2020-05-20 09:33:00,1768.5,1768.5,1768.5,1768.5,76359,44638,29952,0
12,2020-05-20 09:35:00,1769.0,1769.0,1769.0,1769.0,63753,48869,32934,0
13,2020-05-20 09:36:00,1768.05,1768.05,1768.05,1768.05,58340,46098,33526,0
14,2020-05-20 09:37:00,1773.2,1773.2,1773.2,1773.2,76218,47054,31941,0
15,2020-05-20 09:39:00,1777.0,1777.0,1777.0,1777.0,90106,48025,32761,0
16,2020-05-20 09:40:00,1774.0,1774.0,1774.0,1774.0,74136,47877,33677,0
17,2020-05-20 09:41:00,1778.0,1778.0,1778.0,1778.0,64146,50553,33569,0
18,2020-05-20 09:42:00,1778.2,1779.0,1778.2,1779.0,94766,101656,68552,0
19,2020-05-20 09:43:00,1781.0,1781.0,1781.0,1781.0,97403,48312,30866,0
20,2020-05-20 09:44:00,1788.05,1788.05,1788.05,1788.05,81469,52394,26863,0
21,2020-05-20 09:45:00,1787.95,1787.95,1787.95,1787.95,84215,51315,29640,0
22,2020-05-20 09:46:00,1783.35,1783.35,1783.35,1783.35,103901,51360,30945,0
23,2020-05-20 09:47:00,1781.45,1781.45,1781.45,1781.45,103629,52383,31971,0
24,2020-05-20 09:48:00,1779.65,1779.65,1779.65,1779.65,89594,51060,33300,0
25,2020-05-20 09:49:00,1782.8,1782.8,1782.8,1782.8,91639,52489,32444,0
26,2020-05-20 09:50:00,1783.1,1783.1,1783.1,1783.1,109069,52275,33087,0
27,2020-05-20 09:51:00,1785.0,1785.0,1785.0,1785.0,108887,52395,33003,0
28,2020-05-20 09:55:00,1785.0,1785.0,1785.0,1785.0,109007,54609,35457,0
29,2020-05-20 09:56:00,1784.85,1784.85,1784.1,1784.1,116861,107565,71970,0
30,2020-05-20 09:57:00,1784.1,1784.1,1784.1,1784.1,117162,53727,36528,0
31,2020-05-20 09:58:00,1785.0,1785.5,1785.0,1785.5,109906,107730,72908,0
32,2020-05-20 09:59:00,1784.5,1784.5,1784.5,1784.5,110368,55972,39526,0
33,2020-05-20 10:02:00,1788.0,1788.0,1788.0,1788.0,122815,55830,38045,0
34,2020-05-20 10:04:00,1795.0,1795.0,1795.0,1795.0,130962,55937,37404,0
35,2020-05-20 10:05:00,1794.45,1794.45,1794.45,1794.45,119669,55997,38592,0
36,2020-05-20 10:06:00,1790.25,1790.25,1790.25,1790.25,113899,55831,39946,0
37,2020-05-20 10:07:00,1789.55,1789.55,1789.55,1789.55,128220,55670,39994,0
38,2020-05-20 10:10:00,1787.4,1787.4,1787.4,1787.4,139461,55381,42093,0
39,2020-05-20 10:12:00,1786.0,1786.0,1786.0,1786.0,126188,56022,39602,0
40,2020-05-20 10:13:00,1786.15,1786.15,1786.15,1786.15,116189,55694,44331,0
41,2020-05-20 10:14:00,1785.9,1785.95,1785.9,1785.95,142469,111095,84109,0
42,2020-05-20 10:16:00,1786.0,1786.0,1786.0,1786.0,144195,57476,42243,0
43,2020-05-20 10:17:00,1784.45,1784.45,1784.45,1784.45,118470,57336,42087,0
44,2020-05-20 10:19:00,1785.8,1785.8,1785.8,1785.8,119369,55383,41649,0
45,2020-05-20 10:20:00,1787.35,1787.35,1787.35,1787.35,147000,59742,43504,0
46,2020-05-20 10:21:00,1784.5,1785.1,1784.5,1785.0,119348,178881,131503,0
47,2020-05-20 10:25:00,1786.0,1786.0,1786.0,1786.0,126164,61910,42143,0
48,2020-05-20 10:26:00,1785.0,1785.0,1785.0,1785.0,155606,61202,42976,0
49,2020-05-20 10:27:00,1784.0,1784.0,1784.0,1784.0,150333,60984,42414,0
50,2020-05-20 10:28:00,1783.5,1783.5,1782.3,1782.3,127841,121584,86138,0
51,2020-05-20 10:29:00,1783.6,1783.6,1783.6,1783.6,129560,59372,43142,0
52,2020-05-20 10:30:00,1785.0,1785.0,1784.05,1784.05,150675,118947,86348,0
53,2020-05-20 10:31:00,1784.05,1784.05,1784.05,1784.05,150805,59580,43169,0
54,2020-05-20 10:33:00,1783.2,1783.2,1783.2,1783.2,131453,59478,43773,0
55,2020-05-20 10:34:00,1784.0,1784.0,1784.0,1784.0,132978,59438,44300,0
56,2020-05-20 10:36:00,1782.5,1782.5,1782.5,1782.5,159310,59411,41988,0
57,2020-05-20 10:38:00,1784.8,1784.8,1784.8,1784.8,159432,59581,41537,0
58,2020-05-20 10:40:00,1783.1,1783.1,1783.0,1783.0,134289,119013,83914,0
59,2020-05-20 10:41:00,1783.35,1783.35,1783.35,1783.35,134928,59497,42289,0
60,2020-05-20 10:42:00,1783.9,1783.9,1783.5,1783.5,159942,178653,127187,0
61,2020-05-20 10:43:00,1783.45,1783.45,1783.45,1783.45,160453,59435,42348,0
62,2020-05-20 10:44:00,1783.8,1784.7,1783.8,1784.7,135732,118418,84939,0
63,2020-05-20 10:46:00,1782.15,1782.15,1782.15,1782.15,137554,59413,42414,0
64,2020-05-20 10:47:00,1782.4,1782.4,1782.4,1782.4,163100,59340,42530,0
65,2020-05-20 10:48:00,1782.9,1782.9,1782.9,1782.9,166195,59172,42605,0
66,2020-05-20 10:49:00,1783.7,1783.7,1783.7,1783.7,140937,59300,42470,0
67,2020-05-20 10:50:00,1792.5,1792.5,1792.5,1792.5,141545,59565,40035,0
68,2020-05-20 10:51:00,1793.0,1793.0,1793.0,1793.0,175422,59417,39353,0
69,2020-05-20 10:52:00,1791.55,1791.55,1791.55,1791.55,174941,59893,39729,0
