,Time,Open,High,Low,Close,Volume,Buy,Sell,oi
0,2020-05-20 09:06:00,918.9,918.9,918.9,918.9,0,1940,26241,0
1,2020-05-20 09:08:00,916.0,916.0,916.0,916.0,0,1636,26004,0
2,2020-05-20 09:11:00,916.0,916.0,916.0,916.0,1055,1636,26004,0
3,2020-05-20 09:14:00,916.0,916.0,916.0,916.0,1055,1636,26004,0
4,2020-05-20 09:15:00,916.0,916.0,907.5,907.5,21015,58385,104271,0
5,2020-05-20 09:16:00,906.15,906.15,906.15,906.15,21786,57507,79793,0
6,2020-05-20 09:17:00,904.55,904.55,903.5,903.5,15865,189202,257228,0
7,2020-05-20 09:18:00,900.8,900.8,900.8,900.8,21380,62478,87548,0
8,2020-05-20 09:19:00,901.95,901.95,901.95,901.95,34928,72667,88369,0
9,2020-05-20 09:20:00,902.65,902.65,902.65,902.65,32727,75687,89516,0
10,2020-05-20 09:21:00,904.6,904.6,904.6,904.6,30199,78666,87113,0
11,2020-05-20 09:22:00,903.95,903.95,903.95,903.95,44206,78691,88672,0
12,2020-05-20 09:23:00,902.5,902.5,902.5,902.5,51252,77910,90685,0
13,2020-05-20 09:24:00,899.0,899.0,899.0,899.0,56227,81838,93467,0
14,2020-05-20 09:25:00,898.95,898.95,898.25,898.25,44595,164888,189906,0
15,2020-05-20 09:27:00,895.7,895.7,895.7,895.7,64954,89332,96537,0
16,2020-05-20 09:29:00,895.75,895.75,895.75,895.75,90079,102806,108619,0
17,2020-05-20 09:30:00,892.45,892.45,892.45,892.45,83175,98883,113264,0
18,2020-05-20 09:31:00,891.65,891.65,890.75,890.75,79239,218385,245179,0
19,2020-05-20 09:33:00,893.0,893.0,893.0,893.0,89069,114765,119809,0
20,2020-05-20 09:34:00,893.1,893.6,893.1,893.6,93158,235748,238732,0
21,2020-05-20 09:36:00,885.7,885.7,885.7,885.7,119600,107676,129350,0
22,2020-05-20 09:37:00,886.45,886.45,886.45,886.45,97812,225958,264334,0
23,2020-05-20 09:39:00,885.6,885.6,883.7,883.7,146648,217014,269093,0
24,2020-05-20 09:40:00,883.7,884.8,883.7,884.8,103376,221585,274443,0
25,2020-05-20 09:42:00,886.7,886.7,886.7,886.7,108912,122451,136660,0
26,2020-05-20 09:43:00,888.1,888.1,888.1,888.1,157084,127997,132874,0
27,2020-05-20 09:44:00,892.4,892.4,892.4,892.4,163441,136115,121765,0
28,2020-05-20 09:45:00,891.75,891.75,891.75,891.75,120691,133564,126078,0
29,2020-05-20 09:46:00,893.9,893.9,893.9,893.9,122811,140735,120017,0
30,2020-05-20 09:47:00,893.95,893.95,893.95,893.95,171591,141730,120116,0
31,2020-05-20 09:50:00,898.0,898.0,893.55,893.55,152167,556654,494790,0
32,2020-05-20 09:53:00,895.95,895.95,895.95,895.95,166344,145881,125328,0
33,2020-05-20 09:54:00,895.95,895.95,895.95,895.95,185768,145579,125390,0
34,2020-05-20 09:55:00,898.0,898.0,898.0,898.0,180448,147672,122300,0
35,2020-05-20 09:56:00,896.1,896.1,896.1,896.1,163581,144607,127314,0
36,2020-05-20 09:57:00,896.0,896.0,896.0,896.0,171700,145550,129900,0
37,2020-05-20 09:58:00,894.3,894.3,894.3,894.3,194012,142844,134966,0
38,2020-05-20 10:00:00,895.7,895.7,895.05,895.05,171943,291380,270125,0
39,2020-05-20 10:01:00,896.45,896.45,895.85,895.85,195093,293816,267296,0
40,2020-05-20 10:04:00,893.35,893.75,893.35,893.75,176550,285036,278209,0
41,2020-05-20 10:05:00,890.3,890.3,890.3,890.3,182285,134712,143851,0
42,2020-05-20 10:06:00,890.8,890.8,890.8,890.8,202505,134084,144287,0
43,2020-05-20 10:07:00,889.25,889.25,889.0,889.0,182382,261113,295360,0
44,2020-05-20 10:08:00,889.2,889.2,889.2,889.2,185073,131204,146786,0
45,2020-05-20 10:09:00,890.2,890.2,890.2,890.2,206737,134077,147197,0
46,2020-05-20 10:10:00,892.0,892.0,892.0,892.0,213090,139284,138819,0
47,2020-05-20 10:12:00,892.95,892.95,892.95,892.95,194063,141941,139304,0
48,2020-05-20 10:13:00,892.0,892.0,892.0,892.0,190115,139055,141688,0
49,2020-05-20 10:14:00,892.0,892.0,892.0,892.0,209880,142469,141017,0
50,2020-05-20 10:16:00,892.0,892.0,892.0,892.0,215253,143745,145703,0
51,2020-05-20 10:17:00,890.4,890.6,890.4,890.6,194104,280339,294576,0
52,2020-05-20 10:18:00,890.0,890.0,889.0,889.0,217325,276171,298499,0
53,2020-05-20 10:19:00,889.0,889.0,889.0,889.0,219206,137185,152315,0
54,2020-05-20 10:20:00,890.5,890.5,889.55,890.2,198294,691711,743202,0
55,2020-05-20 10:21:00,890.5,892.9,890.5,892.9,223053,281428,290996,0
56,2020-05-20 10:22:00,891.75,891.75,891.75,891.75,225473,141739,145605,0
57,2020-05-20 10:23:00,892.6,893.8,892.5,893.8,200126,572677,576971,0
58,2020-05-20 10:24:00,893.6,893.6,893.6,893.6,225923,436940,427237,0
59,2020-05-20 10:25:00,892.65,892.65,892.65,892.65,202253,287539,289184,0
60,2020-05-20 10:26:00,892.9,893.0,892.9,893.0,226395,287755,290590,0
61,2020-05-20 10:27:00,892.6,892.6,892.2,892.2,202406,287712,291476,0
62,2020-05-20 10:28:00,892.0,892.0,891.8,891.8,227381,424942,441841,0
63,2020-05-20 10:29:00,891.9,891.9,891.4,891.4,203337,711831,735617,0
64,2020-05-20 10:30:00,891.3,891.75,891.3,891.75,228377,569400,591413,0
65,2020-05-20 10:31:00,891.75,891.75,891.1,891.1,203964,282470,296038,0
66,2020-05-20 10:32:00,891.1,891.1,890.2,891.0,229086,560754,595276,0
67,2020-05-20 10:33:00,890.4,891.0,890.4,891.0,204419,275193,292614,0
